ID	LENGTH	OVERLAP	ERROR	PVALUE
ERR346600.9948	398	104	0.1346	1.1102e-16
ERR346600.9945	401	101	0.0000	1.1102e-16
ERR346600.9950	389	113	0.0000	1.1102e-16
ERR346600.9953	392	110	0.0091	1.1102e-16
ERR346600.9952	401	101	0.0198	1.1102e-16
ERR346600.9954	407	95	0.0000	1.1102e-16
ERR346600.9951	413	89	0.0000	1.1102e-16
ERR346600.9955	386	116	0.0000	1.1102e-16
ERR346600.9958	395	107	0.0000	1.1102e-16
ERR346600.9957	404	98	0.0000	1.1102e-16
ERR346600.9960	397	105	0.0000	1.1102e-16
ERR346600.9956	389	113	0.0088	1.1102e-16
ERR346600.9961	392	110	0.0000	1.1102e-16
ERR346600.9959	401	101	0.0000	1.1102e-16
ERR346600.9962	401	101	0.0000	1.1102e-16
ERR346600.9963	401	101	0.0000	1.1102e-16
ERR346600.9965	401	101	0.0198	1.1102e-16
ERR346600.9964	404	98	0.0000	1.1102e-16
ERR346600.9967	401	101	0.0891	1.1102e-16
ERR346600.9966	392	110	0.0182	1.1102e-16
ERR346600.9969	389	113	0.0000	1.1102e-16
ERR346600.9970	389	113	0.0000	1.1102e-16
ERR346600.9968	410	92	0.0109	1.1102e-16
ERR346600.9972	398	104	0.0000	1.1102e-16
ERR346600.9971	389	113	0.0000	1.1102e-16
ERR346600.9973	401	101	0.0000	1.1102e-16
ERR346600.9974	398	104	0.0000	1.1102e-16
ERR346600.9976	392	110	0.0000	1.1102e-16
ERR346600.9977	398	104	0.0000	1.1102e-16
ERR346600.9975	398	104	0.0000	1.1102e-16
ERR346600.9978	394	108	0.0926	1.1102e-16
ERR346600.9980	386	116	0.0000	1.1102e-16
ERR346600.9982	395	107	0.0000	1.1102e-16
ERR346600.9981	395	107	0.0093	1.1102e-16
ERR346600.9979	398	104	0.0000	1.1102e-16
ERR346600.9983	401	101	0.0000	1.1102e-16
ERR346600.9984	398	104	0.0000	1.1102e-16
ERR346600.9985	404	98	0.0102	1.1102e-16
ERR346600.9987	398	104	0.0000	1.1102e-16
ERR346600.9986	404	98	0.0000	1.1102e-16
ERR346600.9988	386	116	0.0259	1.1102e-16
ERR346600.9990	392	110	0.0091	1.1102e-16
ERR346600.9989	392	110	0.0000	1.1102e-16
ERR346600.9992	389	113	0.0000	1.1102e-16
ERR346600.9991	395	107	0.0000	1.1102e-16
ERR346600.9993	395	107	0.0000	1.1102e-16
ERR346600.9994	410	92	0.0109	1.1102e-16
ERR346600.9997	392	110	0.0273	1.1102e-16
ERR346600.9995	389	113	0.0000	1.1102e-16
ERR346600.9999	398	104	0.0000	1.1102e-16
ERR346600.10000	395	107	0.0000	1.1102e-16
ERR346600.9996	404	98	0.0000	1.1102e-16
ERR346600.9998	401	101	0.0000	1.1102e-16
ERR346600.10003	380	122	0.0000	1.1102e-16
ERR346600.10002	395	107	0.0000	1.1102e-16
ERR346600.10005	388	114	0.0000	1.1102e-16
ERR346600.10004	401	101	0.0000	1.1102e-16
ERR346600.10008	401	101	0.0000	1.1102e-16
ERR346600.10012	396	106	0.0000	1.1102e-16
ERR346600.10001	442	60	0.6333	2.2609e-02
ERR346600.10006	389	113	0.0000	1.1102e-16
ERR346600.10015	389	113	0.0088	1.1102e-16
ERR346600.10011	401	101	0.0099	1.1102e-16
ERR346600.10018	400	102	0.0000	1.1102e-16
ERR346600.10009	398	104	0.0577	1.1102e-16
ERR346600.10013	398	104	0.0000	1.1102e-16
ERR346600.10007	389	113	0.0000	1.1102e-16
ERR346600.10010	392	110	0.0000	1.1102e-16
ERR346600.10014	389	113	0.0000	1.1102e-16
ERR346600.10016	398	104	0.0673	1.1102e-16
ERR346600.10020	385	117	0.0000	1.1102e-16
ERR346600.10019	401	101	0.0099	1.1102e-16
ERR346600.10021	401	101	0.0099	1.1102e-16
ERR346600.10023	395	107	0.0000	1.1102e-16
ERR346600.10017	395	107	0.0000	1.1102e-16
ERR346600.10022	389	113	0.0088	1.1102e-16
ERR346600.10025	395	107	0.0000	1.1102e-16
ERR346600.10024	398	104	0.0000	1.1102e-16
ERR346600.10026	398	104	0.0000	1.1102e-16
ERR346600.10028	392	110	0.0455	1.1102e-16
ERR346600.10029	389	113	0.0088	1.1102e-16
ERR346600.10033	389	113	0.0000	1.1102e-16
ERR346600.10027	389	113	0.0088	1.1102e-16
ERR346600.10030	386	116	0.0086	1.1102e-16
ERR346600.10032	395	107	0.0000	1.1102e-16
ERR346600.10034	404	98	0.0000	1.1102e-16
ERR346600.10031	389	113	0.0088	1.1102e-16
ERR346600.10037	401	101	0.0297	1.1102e-16
ERR346600.10035	398	104	0.0096	1.1102e-16
ERR346600.10038	401	101	0.0000	1.1102e-16
ERR346600.10036	462	40	0.5750	8.1064e-03
ERR346600.10041	404	98	0.0000	1.1102e-16
ERR346600.10039	371	131	0.0000	1.1102e-16
ERR346600.10040	398	104	0.0192	1.1102e-16
ERR346600.10042	389	113	0.0000	1.1102e-16
ERR346600.10046	395	107	0.0000	1.1102e-16
ERR346600.10045	389	113	0.0000	1.1102e-16
ERR346600.10044	398	104	0.1538	1.1102e-16
ERR346600.10043	407	95	0.0000	1.1102e-16
ERR346600.10047	392	110	0.0000	1.1102e-16
ERR346600.10048	398	104	0.0000	1.1102e-16
ERR346600.10051	392	110	0.0000	1.1102e-16
ERR346600.10049	389	113	0.0000	1.1102e-16
ERR346600.10050	401	101	0.0099	1.1102e-16
ERR346600.10052	401	101	0.0495	1.1102e-16
ERR346600.10053	401	101	0.0099	1.1102e-16
ERR346600.10054	383	119	0.0084	1.1102e-16
ERR346600.10055	404	98	0.0102	1.1102e-16
ERR346600.10058	398	104	0.0000	1.1102e-16
ERR346600.10056	397	105	0.0190	1.1102e-16
ERR346600.10060	389	113	0.0000	1.1102e-16
ERR346600.10059	401	101	0.0594	1.1102e-16
ERR346600.10061	389	113	0.0088	1.1102e-16
ERR346600.10057	383	119	0.0000	1.1102e-16
ERR346600.10062	373	129	0.0000	1.1102e-16
ERR346600.10066	401	101	0.0000	1.1102e-16
ERR346600.10065	427	75	0.0133	1.1102e-16
ERR346600.10063	401	101	0.0000	1.1102e-16
ERR346600.10064	389	113	0.0000	1.1102e-16
ERR346600.10067	398	104	0.0000	1.1102e-16
ERR346600.10071	389	113	0.0000	1.1102e-16
ERR346600.10069	383	119	0.0084	1.1102e-16
ERR346600.10068	392	110	0.0000	1.1102e-16
ERR346600.10070	395	107	0.0000	1.1102e-16
ERR346600.10072	395	107	0.0093	1.1102e-16
ERR346600.10074	410	92	0.0109	1.1102e-16
ERR346600.10073	401	101	0.0000	1.1102e-16
ERR346600.10076	392	110	0.0000	1.1102e-16
ERR346600.10075	410	92	0.0326	1.1102e-16
ERR346600.10078	398	104	0.0000	1.1102e-16
ERR346600.10077	395	107	0.0000	1.1102e-16
ERR346600.10080	392	110	0.4545	2.3244e-11
ERR346600.10079	401	101	0.0198	1.1102e-16
ERR346600.10082	398	104	0.0000	1.1102e-16
ERR346600.10081	410	92	0.0000	1.1102e-16
ERR346600.10083	383	119	0.0084	1.1102e-16
ERR346600.10085	401	101	0.0099	1.1102e-16
ERR346600.10084	404	98	0.0000	1.1102e-16
ERR346600.10087	401	101	0.0099	1.1102e-16
ERR346600.10086	254	248	0.0000	1.1102e-16
ERR346600.10089	389	113	0.0000	1.1102e-16
ERR346600.10090	392	110	0.0182	1.1102e-16
ERR346600.10088	407	95	0.0105	1.1102e-16
ERR346600.10091	403	99	0.0101	1.1102e-16
ERR346600.10092	410	92	0.0217	1.1102e-16
ERR346600.10093	398	104	0.0096	1.1102e-16
ERR346600.10094	410	92	0.0000	1.1102e-16
ERR346600.10095	398	104	0.0000	1.1102e-16
ERR346600.10097	398	104	0.0288	1.1102e-16
ERR346600.10099	416	86	0.0000	1.1102e-16
ERR346600.10101	398	104	0.0000	1.1102e-16
ERR346600.10096	386	116	0.0000	1.1102e-16
ERR346600.10098	398	104	0.0769	1.1102e-16
ERR346600.10100	398	104	0.0288	1.1102e-16
ERR346600.10102	398	104	0.0000	1.1102e-16
ERR346600.10103	281	221	0.0000	1.1102e-16
ERR346600.10105	401	101	0.0000	1.1102e-16
ERR346600.10104	392	110	0.0091	1.1102e-16
ERR346600.10106	398	104	0.0000	1.1102e-16
ERR346600.10109	401	101	0.0000	1.1102e-16
ERR346600.10108	425	77	0.0130	1.1102e-16
ERR346600.10110	398	104	0.0000	1.1102e-16
ERR346600.10107	387	115	0.0000	1.1102e-16
ERR346600.10111	389	113	0.0265	1.1102e-16
ERR346600.10114	410	92	0.0000	1.1102e-16
ERR346600.10112	395	107	0.0000	1.1102e-16
ERR346600.10113	407	95	0.0000	1.1102e-16
ERR346600.10116	398	104	0.0096	1.1102e-16
ERR346600.10115	395	107	0.0000	1.1102e-16
ERR346600.10119	404	98	0.0000	1.1102e-16
ERR346600.10117	416	86	0.0000	1.1102e-16
ERR346600.10118	398	104	0.0000	1.1102e-16
ERR346600.10121	401	101	0.0099	1.1102e-16
ERR346600.10120	401	101	0.0000	1.1102e-16
ERR346600.10123	395	107	0.0093	1.1102e-16
ERR346600.10124	395	107	0.0093	1.1102e-16
ERR346600.10122	305	197	0.0000	1.1102e-16
ERR346600.10125	394	108	0.0000	1.1102e-16
ERR346600.10126	395	107	0.0000	1.1102e-16
ERR346600.10127	392	110	0.0000	1.1102e-16
ERR346600.10129	398	104	0.0000	1.1102e-16
ERR346600.10128	401	101	0.0000	1.1102e-16
ERR346600.10132	401	101	0.0000	1.1102e-16
ERR346600.10130	392	110	0.0000	1.1102e-16
ERR346600.10131	389	113	0.0265	1.1102e-16
ERR346600.10135	398	104	0.0000	1.1102e-16
ERR346600.10134	395	107	0.0000	1.1102e-16
ERR346600.10137	404	98	0.0000	1.1102e-16
ERR346600.10136	401	101	0.0000	1.1102e-16
ERR346600.10139	410	92	0.0109	1.1102e-16
ERR346600.10133	389	113	0.0000	1.1102e-16
ERR346600.10138	401	101	0.0000	1.1102e-16
ERR346600.10143	389	113	0.0000	1.1102e-16
ERR346600.10140	392	110	0.0091	1.1102e-16
ERR346600.10141	404	98	0.0612	1.1102e-16
ERR346600.10142	407	95	0.0421	1.1102e-16
ERR346600.10145	410	92	0.0109	1.1102e-16
ERR346600.10144	389	113	0.0088	1.1102e-16
ERR346600.10146	389	113	0.0000	1.1102e-16
ERR346600.10148	392	110	0.0000	1.1102e-16
ERR346600.10147	407	95	0.0000	1.1102e-16
ERR346600.10149	383	119	0.0000	1.1102e-16
ERR346600.10152	398	104	0.0000	1.1102e-16
ERR346600.10150	395	107	0.0000	1.1102e-16
ERR346600.10151	389	113	0.0000	1.1102e-16
ERR346600.10153	398	104	0.0192	1.1102e-16
ERR346600.10157	417	85	0.0471	1.1102e-16
ERR346600.10156	404	98	0.0204	1.1102e-16
ERR346600.10155	392	110	0.0000	1.1102e-16
ERR346600.10154	389	113	0.0000	1.1102e-16
ERR346600.10158	401	101	0.0000	1.1102e-16
ERR346600.10159	413	89	0.0000	1.1102e-16
ERR346600.10163	395	107	0.2430	1.1102e-16
ERR346600.10162	407	95	0.0632	1.1102e-16
ERR346600.10160	401	101	0.0099	1.1102e-16
ERR346600.10161	386	116	0.0000	1.1102e-16
ERR346600.10164	402	100	0.0000	1.1102e-16
ERR346600.10167	398	104	0.0096	1.1102e-16
ERR346600.10165	394	108	0.0185	1.1102e-16
ERR346600.10166	386	116	0.0000	1.1102e-16
ERR346600.10170	398	104	0.1923	1.1102e-16
ERR346600.10169	398	104	0.0096	1.1102e-16
ERR346600.10168	414	88	0.0000	1.1102e-16
ERR346600.10171	404	98	0.0000	1.1102e-16
ERR346600.10173	383	119	0.0000	1.1102e-16
ERR346600.10172	398	104	0.0000	1.1102e-16
ERR346600.10174	413	89	0.0000	1.1102e-16
ERR346600.10175	398	104	0.0096	1.1102e-16
ERR346600.10176	383	119	0.0168	1.1102e-16
ERR346600.10178	404	98	0.0000	1.1102e-16
ERR346600.10177	392	110	0.0091	1.1102e-16
ERR346600.10180	392	110	0.0000	1.1102e-16
ERR346600.10179	389	113	0.0088	1.1102e-16
ERR346600.10181	395	107	0.0000	1.1102e-16
ERR346600.10182	401	101	0.0495	1.1102e-16
ERR346600.10183	392	110	0.0000	1.1102e-16
ERR346600.10185	395	107	0.0093	1.1102e-16
ERR346600.10184	395	107	0.0187	1.1102e-16
ERR346600.10188	395	107	0.0000	1.1102e-16
ERR346600.10186	401	101	0.0099	1.1102e-16
ERR346600.10187	395	107	0.0093	1.1102e-16
ERR346600.10191	401	101	0.0000	1.1102e-16
ERR346600.10189	394	108	0.0000	1.1102e-16
ERR346600.10192	395	107	0.0093	1.1102e-16
ERR346600.10190	410	92	0.0000	1.1102e-16
ERR346600.10194	395	107	0.0000	1.1102e-16
ERR346600.10195	398	104	0.0000	1.1102e-16
ERR346600.10193	385	117	0.0000	1.1102e-16
ERR346600.10196	386	116	0.0000	1.1102e-16
ERR346600.10197	392	110	0.0000	1.1102e-16
ERR346600.10199	408	94	0.0000	1.1102e-16
ERR346600.10202	398	104	0.0000	1.1102e-16
ERR346600.10200	401	101	0.0000	1.1102e-16
ERR346600.10198	380	122	0.0082	1.1102e-16
ERR346600.10201	410	92	0.0761	1.1102e-16
ERR346600.10203	392	110	0.0000	1.1102e-16
ERR346600.10205	395	107	0.0000	1.1102e-16
ERR346600.10204	401	101	0.0000	1.1102e-16
ERR346600.10209	398	104	0.0000	1.1102e-16
ERR346600.10207	389	113	0.0000	1.1102e-16
ERR346600.10208	392	110	0.0636	1.1102e-16
ERR346600.10206	404	98	0.0000	1.1102e-16
ERR346600.10210	398	104	0.0096	1.1102e-16
ERR346600.10213	395	107	0.0000	1.1102e-16
ERR346600.10211	392	110	0.0000	1.1102e-16
ERR346600.10212	395	107	0.0000	1.1102e-16
ERR346600.10214	404	98	0.0000	1.1102e-16
ERR346600.10215	386	116	0.0000	1.1102e-16
ERR346600.10216	393	109	0.6606	1.8321e-02
ERR346600.10218	395	107	0.0093	1.1102e-16
ERR346600.10220	407	95	0.0211	1.1102e-16
ERR346600.10217	389	113	0.0000	1.1102e-16
ERR346600.10221	395	107	0.0093	1.1102e-16
ERR346600.10219	407	95	0.0000	1.1102e-16
ERR346600.10222	395	107	0.0280	1.1102e-16
ERR346600.10224	389	113	0.0000	1.1102e-16
ERR346600.10223	401	101	0.0000	1.1102e-16
ERR346600.10225	398	104	0.0096	1.1102e-16
ERR346600.10227	401	101	0.0099	1.1102e-16
ERR346600.10226	490	12	0.3333	1.5866e-03
ERR346600.10228	383	119	0.0000	1.1102e-16
ERR346600.10229	410	92	0.0109	1.1102e-16
ERR346600.10230	398	104	0.0000	1.1102e-16
ERR346600.10232	398	104	0.0000	1.1102e-16
ERR346600.10231	389	113	0.0000	1.1102e-16
ERR346600.10235	401	101	0.0000	1.1102e-16
ERR346600.10236	383	119	0.3866	8.8285e-17
ERR346600.10234	392	110	0.0000	1.1102e-16
ERR346600.10237	389	113	0.0000	1.1102e-16
ERR346600.10233	404	98	0.0000	1.1102e-16
ERR346600.10238	392	110	0.0091	1.1102e-16
ERR346600.10239	383	119	0.2437	1.1102e-16
ERR346600.10240	398	104	0.0000	1.1102e-16
ERR346600.10242	401	101	0.0000	1.1102e-16
ERR346600.10241	395	107	0.0000	1.1102e-16
ERR346600.10243	383	119	0.0000	1.1102e-16
ERR346600.10244	389	113	0.0088	1.1102e-16
ERR346600.10245	404	98	0.0204	1.1102e-16
ERR346600.10248	404	98	0.0204	1.1102e-16
ERR346600.10246	407	95	0.0000	1.1102e-16
ERR346600.10247	392	110	0.0091	1.1102e-16
ERR346600.10250	392	110	0.0000	1.1102e-16
ERR346600.10252	389	113	0.5752	2.6187e-05
ERR346600.10251	407	95	0.0000	1.1102e-16
ERR346600.10249	401	101	0.0000	1.1102e-16
ERR346600.10253	398	104	0.1154	1.1102e-16
ERR346600.10255	395	107	0.0093	1.1102e-16
ERR346600.10256	398	104	0.0096	1.1102e-16
ERR346600.10254	395	107	0.0000	1.1102e-16
ERR346600.10257	392	110	0.0000	1.1102e-16
ERR346600.10258	398	104	0.0000	1.1102e-16
ERR346600.10259	398	104	0.0000	1.1102e-16
ERR346600.10261	410	92	0.0109	1.1102e-16
ERR346600.10260	404	98	0.0000	1.1102e-16
ERR346600.10264	389	113	0.0000	1.1102e-16
ERR346600.10263	398	104	0.0288	1.1102e-16
ERR346600.10262	395	107	0.0467	1.1102e-16
ERR346600.10266	398	104	0.0000	1.1102e-16
ERR346600.10265	389	113	0.0088	1.1102e-16
ERR346600.10267	389	113	0.0000	1.1102e-16
ERR346600.10268	407	95	0.0000	1.1102e-16
ERR346600.10270	413	89	0.0000	1.1102e-16
ERR346600.10269	398	104	0.0192	1.1102e-16
ERR346600.10272	395	107	0.0093	1.1102e-16
ERR346600.10273	410	92	0.0109	1.1102e-16
ERR346600.10271	389	113	0.0000	1.1102e-16
ERR346600.10275	392	110	0.0091	1.1102e-16
ERR346600.10277	392	110	0.0273	1.1102e-16
ERR346600.10274	404	98	0.0612	1.1102e-16
ERR346600.10276	398	104	0.0192	1.1102e-16
ERR346600.10278	401	101	0.0198	1.1102e-16
ERR346600.10282	398	104	0.0000	1.1102e-16
ERR346600.10279	398	104	0.0385	1.1102e-16
ERR346600.10281	395	107	0.0000	1.1102e-16
ERR346600.10280	395	107	0.0280	1.1102e-16
ERR346600.10283	401	101	0.0000	1.1102e-16
ERR346600.10285	410	92	0.0109	1.1102e-16
ERR346600.10287	389	113	0.1681	1.1102e-16
ERR346600.10286	398	104	0.0000	1.1102e-16
ERR346600.10284	400	102	0.0098	1.1102e-16
ERR346600.10288	410	92	0.0109	1.1102e-16
ERR346600.10289	270	232	0.6466	2.2901e-04
ERR346600.10291	398	104	0.0000	1.1102e-16
ERR346600.10292	396	106	0.0094	1.1102e-16
ERR346600.10293	395	107	0.0000	1.1102e-16
ERR346600.10290	398	104	0.0288	1.1102e-16
ERR346600.10296	410	92	0.0109	1.1102e-16
ERR346600.10294	389	113	0.0000	1.1102e-16
ERR346600.10295	398	104	0.0096	1.1102e-16
ERR346600.10298	399	103	0.0097	1.1102e-16
ERR346600.10297	395	107	0.0000	1.1102e-16
ERR346600.10301	398	104	0.0000	1.1102e-16
ERR346600.10299	395	107	0.0000	1.1102e-16
ERR346600.10300	407	95	0.0000	1.1102e-16
ERR346600.10303	395	107	0.0187	1.1102e-16
ERR346600.10302	395	107	0.0000	1.1102e-16
ERR346600.10307	401	101	0.1485	1.1102e-16
ERR346600.10306	404	98	0.0000	1.1102e-16
ERR346600.10304	398	104	0.0000	1.1102e-16
ERR346600.10308	394	108	0.0000	1.1102e-16
ERR346600.10309	404	98	0.0000	1.1102e-16
ERR346600.10305	413	89	0.0112	1.1102e-16
ERR346600.10311	395	107	0.0093	1.1102e-16
ERR346600.10310	386	116	0.0000	1.1102e-16
ERR346600.10312	398	104	0.0000	1.1102e-16
ERR346600.10314	398	104	0.3269	1.1096e-16
ERR346600.10315	410	92	0.0109	1.1102e-16
ERR346600.10316	398	104	0.0096	1.1102e-16
ERR346600.10318	410	92	0.0000	1.1102e-16
ERR346600.10313	410	92	0.0000	1.1102e-16
ERR346600.10317	395	107	0.0093	1.1102e-16
ERR346600.10319	401	101	0.0198	1.1102e-16
ERR346600.10320	395	107	0.0187	1.1102e-16
ERR346600.10321	392	110	0.0000	1.1102e-16
ERR346600.10324	392	110	0.0000	1.1102e-16
ERR346600.10322	401	101	0.0099	1.1102e-16
ERR346600.10326	386	116	0.0000	1.1102e-16
ERR346600.10323	404	98	0.4082	4.6866e-13
ERR346600.10325	392	110	0.0091	1.1102e-16
ERR346600.10328	409	93	0.0000	1.1102e-16
ERR346600.10327	389	113	0.0000	1.1102e-16
ERR346600.10329	437	65	0.7231	3.0387e-01
ERR346600.10331	389	113	0.0000	1.1102e-16
ERR346600.10330	386	116	0.0000	1.1102e-16
ERR346600.10332	407	95	0.0105	1.1102e-16
ERR346600.10333	398	104	0.0481	1.1102e-16
ERR346600.10334	392	110	0.0000	1.1102e-16
ERR346600.10337	392	110	0.0000	1.1102e-16
ERR346600.10336	395	107	0.0000	1.1102e-16
ERR346600.10338	392	110	0.0000	1.1102e-16
ERR346600.10339	401	101	0.0000	1.1102e-16
ERR346600.10335	392	110	0.0000	1.1102e-16
ERR346600.10340	395	107	0.0187	1.1102e-16
ERR346600.10341	395	107	0.0000	1.1102e-16
ERR346600.10342	392	110	0.0000	1.1102e-16
ERR346600.10346	407	95	0.0000	1.1102e-16
ERR346600.10343	398	104	0.0000	1.1102e-16
ERR346600.10345	398	104	0.0000	1.1102e-16
ERR346600.10344	392	110	0.0000	1.1102e-16
ERR346600.10347	392	110	0.1182	1.1102e-16
ERR346600.10348	392	110	0.0000	1.1102e-16
ERR346600.10350	398	104	0.0000	1.1102e-16
ERR346600.10349	404	98	0.0510	1.1102e-16
ERR346600.10352	395	107	0.0000	1.1102e-16
ERR346600.10353	401	101	0.0000	1.1102e-16
ERR346600.10354	407	95	0.0000	1.1102e-16
ERR346600.10355	392	110	0.0000	1.1102e-16
ERR346600.10351	404	98	0.0000	1.1102e-16
ERR346600.10358	392	110	0.0000	1.1102e-16
ERR346600.10357	398	104	0.0096	1.1102e-16
ERR346600.10356	398	104	0.0673	1.1102e-16
ERR346600.10359	389	113	0.0088	1.1102e-16
ERR346600.10360	410	92	0.0109	1.1102e-16
ERR346600.10361	416	86	0.0000	1.1102e-16
ERR346600.10362	398	104	0.0000	1.1102e-16
ERR346600.10364	404	98	0.0000	1.1102e-16
ERR346600.10363	395	107	0.0000	1.1102e-16
ERR346600.10365	398	104	0.0096	1.1102e-16
ERR346600.10366	392	110	0.0000	1.1102e-16
ERR346600.10367	392	110	0.0000	1.1102e-16
ERR346600.10369	398	104	0.0000	1.1102e-16
ERR346600.10370	385	117	0.0000	1.1102e-16
ERR346600.10372	398	104	0.0096	1.1102e-16
ERR346600.10373	389	113	0.0000	1.1102e-16
ERR346600.10368	386	116	0.0000	1.1102e-16
ERR346600.10371	389	113	0.0000	1.1102e-16
ERR346600.10376	401	101	0.0198	1.1102e-16
ERR346600.10377	404	98	0.0000	1.1102e-16
ERR346600.10375	392	110	0.0091	1.1102e-16
ERR346600.10374	386	116	0.0000	1.1102e-16
ERR346600.10380	392	110	0.1545	1.1102e-16
ERR346600.10379	395	107	0.0000	1.1102e-16
ERR346600.10381	398	104	0.0192	1.1102e-16
ERR346600.10378	395	107	0.0000	1.1102e-16
ERR346600.10383	392	110	0.0091	1.1102e-16
ERR346600.10385	392	110	0.0000	1.1102e-16
ERR346600.10384	401	101	0.0099	1.1102e-16
ERR346600.10382	407	95	0.0000	1.1102e-16
ERR346600.10386	395	107	0.0000	1.1102e-16
ERR346600.10387	389	113	0.0000	1.1102e-16
ERR346600.10391	392	110	0.0091	1.1102e-16
ERR346600.10389	398	104	0.0096	1.1102e-16
ERR346600.10390	404	98	0.0204	1.1102e-16
ERR346600.10388	401	101	0.0000	1.1102e-16
ERR346600.10395	395	107	0.0187	1.1102e-16
ERR346600.10394	389	113	0.0088	1.1102e-16
ERR346600.10393	386	116	0.0000	1.1102e-16
ERR346600.10392	386	116	0.0000	1.1102e-16
ERR346600.10399	392	110	0.0000	1.1102e-16
ERR346600.10396	413	89	0.0000	1.1102e-16
ERR346600.10398	395	107	0.0000	1.1102e-16
ERR346600.10401	392	110	0.0091	1.1102e-16
ERR346600.10397	395	107	0.0000	1.1102e-16
ERR346600.10400	404	98	0.0510	1.1102e-16
ERR346600.10404	401	101	0.0099	1.1102e-16
ERR346600.10402	401	101	0.0000	1.1102e-16
ERR346600.10403	398	104	0.0096	1.1102e-16
ERR346600.10405	398	104	0.0000	1.1102e-16
ERR346600.10408	404	98	0.0000	1.1102e-16
ERR346600.10407	386	116	0.0086	1.1102e-16
ERR346600.10409	404	98	0.0102	1.1102e-16
ERR346600.10410	401	101	0.0099	1.1102e-16
ERR346600.10411	386	116	0.0000	1.1102e-16
ERR346600.10406	410	92	0.0326	1.1102e-16
ERR346600.10412	398	104	0.0000	1.1102e-16
ERR346600.10413	395	107	0.1308	1.1102e-16
ERR346600.10414	401	101	0.0099	1.1102e-16
ERR346600.10415	392	110	0.0545	1.1102e-16
ERR346600.10417	392	110	0.0091	1.1102e-16
ERR346600.10416	401	101	0.0000	1.1102e-16
ERR346600.10419	407	95	0.0000	1.1102e-16
ERR346600.10418	404	98	0.0204	1.1102e-16
ERR346600.10420	389	113	0.0000	1.1102e-16
ERR346600.10422	401	101	0.0198	1.1102e-16
ERR346600.10421	406	96	0.0312	1.1102e-16
ERR346600.10424	386	116	0.0000	1.1102e-16
ERR346600.10423	401	101	0.0000	1.1102e-16
ERR346600.10427	398	104	0.0000	1.1102e-16
ERR346600.10425	395	107	0.0000	1.1102e-16
ERR346600.10426	395	107	0.0000	1.1102e-16
ERR346600.10430	398	104	0.0000	1.1102e-16
ERR346600.10431	392	110	0.0182	1.1102e-16
ERR346600.10428	401	101	0.0099	1.1102e-16
ERR346600.10429	392	110	0.0000	1.1102e-16
ERR346600.10433	398	104	0.0000	1.1102e-16
ERR346600.10432	398	104	0.0288	1.1102e-16
ERR346600.10435	389	113	0.0000	1.1102e-16
ERR346600.10437	410	92	0.0000	1.1102e-16
ERR346600.10434	398	104	0.0000	1.1102e-16
ERR346600.10438	395	107	0.0841	1.1102e-16
ERR346600.10436	389	113	0.0000	1.1102e-16
ERR346600.10439	404	98	0.0000	1.1102e-16
ERR346600.10442	398	104	0.0000	1.1102e-16
ERR346600.10440	383	119	0.0000	1.1102e-16
ERR346600.10441	398	104	0.0000	1.1102e-16
ERR346600.10443	386	116	0.0086	1.1102e-16
ERR346600.10444	400	102	0.0392	1.1102e-16
ERR346600.10445	389	113	0.0000	1.1102e-16
ERR346600.10448	326	176	0.0000	1.1102e-16
ERR346600.10446	389	113	0.0000	1.1102e-16
ERR346600.10447	396	106	0.0094	1.1102e-16
ERR346600.10449	404	98	0.0000	1.1102e-16
ERR346600.10453	395	107	0.0000	1.1102e-16
ERR346600.10450	398	104	0.0000	1.1102e-16
ERR346600.10451	395	107	0.0654	1.1102e-16
ERR346600.10452	463	39	0.5128	7.7122e-04
ERR346600.10454	398	104	0.0000	1.1102e-16
ERR346600.10455	440	62	0.3065	1.5578e-13
ERR346600.10458	401	101	0.0000	1.1102e-16
ERR346600.10456	392	110	0.0000	1.1102e-16
ERR346600.10457	401	101	0.0000	1.1102e-16
ERR346600.10459	392	110	0.0364	1.1102e-16
ERR346600.10460	386	116	0.0000	1.1102e-16
ERR346600.10462	392	110	0.0000	1.1102e-16
ERR346600.10461	398	104	0.0000	1.1102e-16
ERR346600.10463	398	104	0.0096	1.1102e-16
ERR346600.10464	398	104	0.0000	1.1102e-16
ERR346600.10466	415	87	0.0000	1.1102e-16
ERR346600.10465	392	110	0.0000	1.1102e-16
ERR346600.10467	407	95	0.0105	1.1102e-16
ERR346600.10468	395	107	0.0000	1.1102e-16
ERR346600.10469	395	107	0.0000	1.1102e-16
ERR346600.10470	389	113	0.0000	1.1102e-16
ERR346600.10472	404	98	0.0102	1.1102e-16
ERR346600.10473	398	104	0.0000	1.1102e-16
ERR346600.10474	401	101	0.0000	1.1102e-16
ERR346600.10471	392	110	0.0000	1.1102e-16
ERR346600.10475	392	110	0.0000	1.1102e-16
